from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
801747,10,1373794,10542502,19,3673,3195,3499,13159531,2381747
609396,1048609,1387996,11775340,16,3469,3114,4108,10962691,2372279
367973,38,1125147,6335098,16,2829,2584,2288,10473242,1795895
2267802,411982,213,6880,3,28,0,6,342,77
2461139,30,1476826,14695400,15,3994,3479,4715,10030714,2362587
1583946,1048596,1061243,8616012,21,2737,2401,3038,11200767,2044779
367973,1048607,1099934,6355627,18,2829,2578,2293,10502987,1801658
1474366,1474376,134,9969,5,20,0,5,183,45
2461139,1048587,1489593,14755699,17,3951,3431,4728,10087826,2375147
2492409,1048605,309079,2025862,14,961,752,565,1071471,244248
564745,1048585,1361011,5312668,17,1844,1442,1352,1494894,385667
1230444,1048579,409312,2898360,8,1332,1031,661,1832474,411221
801747,1048592,1712122,10530776,18,3663,3189,3496,13140807,2378386
609396,17,1291700,11745931,17,3426,3024,4105,10934629,2366178
2492409,5,282210,1949094,13,917,684,549,1007403,230444
1230444,2097162,462319,2865790,14,1404,1152,656,1747220,395446
1158206,34,1358078,3958726,14,3577,3393,1171,6259018,1161149
609396,1048581,1284716,11785359,14,3417,3032,4112,10972693,2374495
345763,1048581,1215882,9704201,18,3430,2891,3456,11963039,2184128
2492409,1048596,281722,1942974,11,913,686,550,1002637,229430
2496408,22,374016,1740714,9,1075,941,453,1512690,310892
609396,2349607,97,3470,4,19,0,4,90,18
1583946,1048578,1725032,8715109,20,2737,2400,3063,11371147,2074049
1935365,1935352,268,5569,4,39,0,7,246,75
367973,41,1116023,6321209,19,2829,2595,2229,10453250,1792050
2461139,1927234,239,4251,2,25,0,5,232,62
1287249,1048593,1789017,4631438,19,3652,3463,1641,9341511,1507658
2188703,1048592,1118734,6764984,10,2843,2668,2085,10507707,1913158
1935365,886743,198,4321,3,27,0,5,195,55
1935365,2097168,1327635,13697303,15,3517,3134,4471,10450607,2364186
1935365,1935356,189,4222,4,27,0,4,191,53
2267802,411985,57,1482,1,6,0,2,93,8
2492409,2097158,298429,1934467,14,905,697,547,994964,227800
564745,1048604,782901,5384675,19,1870,1445,1365,1618466,396978
1158646,1048585,1351311,3956357,12,3517,3310,1193,6261671,1165281
1225387,1048585,918998,3390599,12,2455,2258,951,5024103,951468
2496408,963708,175,1558,1,10,0,3,229,6
1287249,1048611,1468429,4611518,16,3686,3547,1636,9296934,1500278
