from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
184568,22,156513,846038,23,1341,641,518,1032643,250583
165947,166045,137,3472,2,16,0,5,69,15
237105,39,56354,320222,16,532,249,226,62578,22489
240863,31,71241,267909,19,623,293,195,163889,45963
259539,45,17982,142032,8,252,75,65,24996,8501
165947,166039,101,2420,2,14,0,3,48,8
168057,68,131583,590234,10,1177,547,445,627534,158283
226156,45,192622,437669,16,958,434,286,251096,67518
113313,113302,208,4314,3,20,0,3,151,35
133492,37,182660,296909,12,959,491,187,419522,91973
188100,49,110487,379845,13,895,472,364,769886,154139
133492,133485,144,3574,2,19,0,3,83,20
98719,94,147725,764794,23,1202,601,583,1250033,231075
253776,253733,827,9497,4,46,0,9,381,144
66786,66785,715,879,2,8,3,2,30,3
126323,126371,2919,9765,3,39,11,10,328,120
152828,55,150179,570437,15,1298,612,453,545696,139511
80566,34,207796,1103694,30,1564,837,753,966448,244713
58462,50,200012,969253,18,1449,743,830,974395,246736
204081,56,159227,486278,18,1217,632,361,800604,172899
21150,21188,492,7254,4,26,0,6,254,85
58462,4,183448,1077380,25,1522,726,887,997794,255850
68072,53,262887,851586,24,1474,796,653,987506,244607
218675,85,197337,755331,17,1466,850,655,1108051,248569
212560,12,135594,658286,22,1246,542,523,916694,203855
106769,106105,108,8031,5,25,0,10,200,60
237105,89,122515,351929,10,708,283,254,97672,31484
223051,222887,564,8766,5,42,0,10,347,119
113313,113303,356,4576,2,17,0,4,163,39
89070,48,218200,1188081,25,1601,804,1008,986626,257141
212560,212556,202,5138,5,36,0,6,157,44
178007,90,148640,619918,16,1307,612,435,446253,116548
116164,84,155138,963521,23,1309,622,537,924568,218629
116684,79,172209,995648,24,1430,697,795,1000675,253698
116164,21,153674,1103912,26,1291,597,518,1064840,257957
95234,74,155839,920848,20,1299,653,698,1049256,253595
56642,61,152862,527865,21,1350,648,464,1082167,221531
100609,79,157691,876221,25,1307,633,598,1018026,241907
113021,28,203269,649160,16,1265,624,550,1072573,239382
56642,52,158050,503275,20,1343,674,422,1057604,214721
20943,20918,292,8391,6,24,0,6,253,84
101873,80,160021,748991,21,1304,663,636,1055936,242867
78410,84,203084,1163524,24,1611,824,980,1022313,251996
175316,90,149219,555208,14,1325,623,419,464072,121685
255543,30,72404,264342,17,727,297,218,117135,35892
58101,31,208964,987792,23,1559,865,697,985772,248034
56642,52878,606,8485,9,59,0,11,267,82
38257,38270,38,2570,1,8,0,3,64,15
106769,105920,352,9335,5,27,0,8,230,74
127721,128122,1755,9408,2,40,1,9,407,137
98719,98661,256,7440,4,35,0,6,262,73
116164,69,152234,913646,19,1268,612,501,856392,200749
237105,97,56395,352564,13,540,245,235,98445,31703
237105,24,49681,373831,13,548,206,209,122536,38274
184568,184533,649,5675,3,33,0,5,354,83
231686,90,96769,327749,16,652,295,244,243643,65035
47142,47126,1684,8716,8,50,4,12,333,117
246592,8,64512,301628,14,637,252,146,190894,52302
116471,53,170907,929581,21,1344,696,633,1081031,247419
168057,71,132550,592232,11,1180,547,447,631321,159161
133492,133217,363,7580,5,37,0,9,290,92
100609,97,152740,841100,19,1257,617,461,974500,230548
172000,171947,177,6750,5,38,0,7,196,53
143525,67,158002,585135,16,1311,674,484,1038297,223148
240863,75,124899,323863,15,689,295,286,248301,65211
47142,24,164088,844680,21,1395,661,645,1127228,260034
58462,58479,51,4341,2,9,0,3,69,17
255543,67,33446,146160,12,407,136,95,46267,15324
143919,11,154303,734172,27,1376,619,583,1157740,251540
123041,123032,294,7118,2,14,0,3,106,30
255728,255873,550,6679,5,25,0,8,156,50
98719,98814,198,6320,4,29,0,6,186,56
209692,82,114995,493551,17,981,476,320,683405,161140
171131,45,121717,613277,24,1177,482,486,618051,142350
184568,163590,2836,9205,6,57,11,13,778,209
135981,135838,1783,9758,5,72,1,9,610,199
152828,152848,437,4925,4,23,0,7,240,50
169840,90,121721,541828,18,1120,483,429,547998,140436
36479,37319,1654,9827,3,24,6,10,152,49
135981,135966,937,7409,5,55,0,9,355,112
20943,100,144839,527065,13,1221,608,465,1002789,210862
184568,40,158005,504636,13,1303,683,352,578527,142174
259539,88,17002,152928,7,238,70,69,30370,10202
113313,113285,657,4854,5,27,0,7,180,45
126323,41,172750,789839,22,1344,685,575,1029316,246575
226543,7,105222,556354,14,950,417,240,457805,112687
75920,14,203869,1068910,20,1575,830,963,978732,249176
82958,82966,556,9603,5,32,1,7,223,74
178007,22,162074,1006586,24,1403,654,624,984980,244772
143919,141156,1999,8317,5,72,0,7,341,104
143919,143635,2990,9951,3,43,8,11,505,158
89070,30,262347,1202649,24,1605,804,1013,989795,258381
98719,98810,263,7370,4,35,0,4,258,71
79124,98,200809,1198299,23,1569,812,1014,995222,250445
183379,183872,803,8097,4,34,0,9,283,100
184927,4,153719,607442,20,1413,632,416,699970,174608
237105,98,56082,351453,13,540,246,235,97183,31342
171131,171086,127,7991,5,37,0,11,442,68
42160,44885,499,4494,3,11,0,3,63,15
251145,251172,502,6161,5,33,0,5,234,71
240863,240863,3,0,0,2,0,0,1,1
13125,13090,434,8118,6,34,0,7,144,41
38257,38248,237,3546,2,13,1,4,92,26
246592,246692,592,6232,4,15,2,5,108,32
8016,88,107639,417359,18,898,434,304,462409,109108
123041,56,184204,793615,22,1342,694,665,1268670,248979
212560,214286,289,5882,6,36,0,6,203,61
88064,39,219840,1041588,23,1551,857,742,1244348,247641
13125,13498,208,6995,4,19,0,6,84,19
253776,82,92042,276942,12,863,391,218,219966,55494
258812,10,18220,230193,10,228,78,122,32688,12067
47142,47176,448,5142,4,23,0,7,125,35
21150,11,141417,635286,18,1276,572,509,1118532,242457
66786,66788,652,4400,2,8,3,6,102,26
58462,68,179091,998525,18,1461,726,830,983196,250010
135981,135888,481,3080,2,17,1,3,95,25
42160,52,171272,771522,18,1332,727,579,1065430,248568
25950,80,156334,521139,17,1321,645,425,1011533,212606
92907,35,154362,694105,23,1247,625,470,899516,197790
236466,247178,1014,9975,2,22,3,5,301,107
47019,47252,1653,6374,1,20,2,3,225,67
11574,72,147331,611736,15,1312,592,330,1096322,233246
11574,47,114314,433264,13,981,463,312,719113,154670
25950,21342,1439,9753,5,55,2,12,498,179
89070,87,200996,1149660,24,1544,817,741,976291,253178
66786,50,184875,844663,15,1430,774,748,1078588,244648
92907,88,142986,684655,21,1176,539,488,862920,194608
80566,80559,12,3477,2,7,0,2,39,5
255663,240479,614,9342,10,34,0,13,274,100
255543,25,26118,104164,12,313,102,69,25224,8696
194513,64,158719,890851,19,1265,601,531,713656,169401
80566,95,241781,1082437,24,1505,761,937,959502,242226
101873,94211,407,5809,6,20,1,9,206,48
93831,93749,160,7451,4,27,0,6,144,44
47019,47287,1292,2613,1,8,5,2,66,12
11574,83,153598,549125,18,1329,625,432,1013912,212237
21150,21122,482,8133,3,24,0,8,301,103
123041,123067,91,3543,2,8,0,3,49,9
95234,14,154939,904545,18,1252,649,716,1037181,249931
25950,25954,134,2273,2,16,0,3,71,16
116684,68,167479,946723,18,1387,689,763,991476,250055
98719,9,155251,941862,25,1298,619,739,1359232,262709
212560,61,134331,559143,15,1208,562,451,674779,165991
80566,80535,17,4208,3,7,0,3,42,6
126323,16,165486,775789,21,1336,680,572,1023701,244650
254470,79,78205,250035,15,719,326,191,130648,37878
184568,81,158177,557569,19,1357,670,379,663379,162769
113313,76,162659,609395,18,1338,670,522,1038415,228490
106769,25,142972,680358,16,1179,583,444,774237,182943
172000,171999,205,591,1,4,1,1,46,3
126323,126373,449,5424,5,25,0,7,137,42
5376,12,8144,130278,14,154,33,119,21172,7913
78410,69,201410,1113649,19,1572,816,944,1008014,246732
21150,31,149231,505372,14,1231,618,356,967032,202294
231686,62,90379,378132,14,772,371,299,325780,84295
113021,113034,5517,9105,4,46,26,10,408,134
149199,149507,4719,9451,6,70,23,16,1013,205
218675,68,200278,702049,13,1483,867,681,1091130,242468
171131,171182,53,2847,3,15,0,4,260,17
126323,125878,1224,6292,3,27,3,5,177,59
183379,65,150801,531181,15,1317,627,361,566275,141952
172000,172001,31,1351,2,7,0,3,56,6
254470,254403,215,7370,5,27,0,8,249,85
58462,58509,427,9523,4,22,1,9,251,80
95234,58,156934,863073,22,1257,653,684,1001809,239725
251145,85,132138,305717,13,969,479,209,346663,78911
222504,222469,440,6527,3,33,0,8,260,74
212560,4,150305,636557,21,1265,566,507,795635,195099
116626,27,217083,1002003,21,1418,674,812,1005380,254962
143919,32,160303,622339,24,1332,666,504,1092574,231458
98719,98804,194,5622,4,27,0,5,166,49
226543,226595,38,5159,4,12,0,4,128,41
254470,254337,498,7902,2,27,0,10,283,98
101873,42,154942,822476,25,1310,631,686,1113454,259343
84602,84581,91,4003,3,16,0,3,51,12
237105,48,71148,432418,21,710,296,282,191068,54857
78410,57438,215,9010,5,18,0,6,116,37
253776,9,129431,365798,13,1183,530,276,494239,106847
66786,67061,297,8290,2,16,0,9,230,76
13125,98,121532,503894,14,1010,483,254,890434,191162
107495,20,155713,823037,22,1310,626,520,1165767,258336
72410,91,189520,839358,19,1464,772,655,1066705,240493
127721,127664,665,5873,4,26,0,9,190,59
47019,19,163780,991558,29,1306,646,563,1207338,264335
82958,79,209892,1241612,22,1634,846,1023,962245,251502
72410,57,222894,873064,24,1532,836,688,1078557,244562
203877,90,113010,446799,15,1052,476,332,710999,161053
102560,98086,1182,7940,3,14,0,6,149,32
192693,192695,482,9519,3,9,2,3,45,8
93831,93790,317,9081,6,35,0,9,201,66
84602,84299,190,7052,5,32,0,7,172,57
75920,75678,88,9505,7,24,0,7,147,50
58462,58211,229,7677,5,30,0,8,171,49
237105,4,88481,458544,20,904,367,305,222043,62941
254470,35,65359,195094,15,601,278,166,87240,26498
192693,28,156534,941218,21,1311,604,555,758303,186371
223051,55,200789,678040,17,1478,866,686,1098194,240218
25950,35,158476,457653,19,1279,657,330,875831,187513
8016,23,127814,548422,15,1075,523,275,740189,169572
72410,20,222952,1187098,31,1560,820,720,1131673,264278
254470,55,56606,183811,13,559,239,170,80602,24578
240863,55,59567,256506,15,553,242,205,149395,42392
121788,121808,243,7103,4,22,0,8,109,33
66786,73,179220,1057417,24,1470,720,752,1126373,262914
