from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
1538465,2705237,523755,6471685,25,2431,522,3184,7540550,1453282
1750425,1718745,170171,3037564,16,1052,409,1181,1814965,398803
912826,2632764,1109605,13426484,15,3609,1104,5689,10203155,2120913
2705237,935740,295411,4172357,20,1969,256,1037,14191769,1189822
1082914,2025225,345498,5228483,37,2421,156,1771,5733896,1102095
1082914,937957,655992,6193925,34,2721,955,1735,6855498,1321428
1082914,935735,351413,5004789,28,2353,277,1463,5562888,1064826
1718558,2342647,233924,3937372,21,1305,392,1366,2122941,507259
1986568,937959,1605,72491,8,34,3,15,187,80
2705237,2150691,419655,1727165,20,1916,679,1123,2460572,377858
2632764,912826,1000005,13299418,22,3598,1804,5506,14054012,2504337
1461699,937961,636029,9090653,23,3275,562,2227,12969311,2112912
1178262,2025225,618329,3109762,27,2681,796,1512,4539934,897572
1641213,935735,941485,13868684,23,3681,1307,5824,11652455,2617574
937957,1538465,807169,10416146,25,3332,976,2638,10517856,1943282
1750425,1082914,1540982,11874810,31,3912,1455,4828,12552361,2233764
937964,2440456,690318,8997592,21,3048,510,3520,8607022,1617832
937964,1178262,1143589,6250387,27,3880,1759,2258,4482690,989015
937961,1082914,624325,6174984,29,2870,747,1751,5194699,874695
905515,935735,1376687,17222267,23,4183,1659,6924,14243679,2617574
2632763,937962,340298,4298681,23,1795,456,933,9451187,1200029
1461700,1358557,89630,1469984,14,597,216,368,315269,97912
1986573,2025182,372500,4475250,25,2070,489,1365,2259091,522204
1467432,935735,621580,9188510,17,3051,706,3921,15372236,2271636
1082914,937957,432101,6193925,34,2721,82,1735,6855498,1321428
2025225,937964,342171,4584554,26,2067,344,1178,5787669,992341
2705237,1467432,406051,5256857,29,2191,512,2885,18744603,1525542
701753,937957,984789,15096354,29,3865,1439,5831,12671714,2693596
2705237,1041063,68199,355248,16,594,51,152,57841,19849
1954250,2392401,80326,1001001,20,572,185,459,423470,116153
1358557,1082914,717917,8233211,26,3308,838,3134,11851800,1947723
2632764,1467432,396687,6226326,25,2015,452,3062,10263016,1576362
937964,2705237,373946,4631738,21,2146,382,1339,2409341,585469
1954250,2025225,870641,14637067,29,3746,1422,6194,9123870,2194388
1178262,1178262,585,0,0,2,2,0,0,1
2440456,1082914,673122,5959359,27,2755,660,2352,10369071,1752019
2342647,1309296,751120,5813771,18,2590,209,2272,3893088,959818
1041062,1178262,281962,1288786,21,1508,269,889,1136976,248082
2705237,2150691,286434,1727165,20,1916,86,1123,2460572,377858
671842,2705237,801848,13166898,33,3427,1029,5753,9020715,1938833
1178262,1178261,871,5712,12,40,2,17,138,50
1082914,1718745,993863,14715517,30,3952,1512,5714,13377972,2607797
2089633,1461700,394531,5626407,18,2191,594,2914,12174854,1777885
1082914,1641213,1011948,11461486,32,3839,1364,4325,12177781,2241861
2025225,935735,313319,4204113,20,1949,395,1096,5117765,880127
1178261,2705237,423194,1678047,30,1899,579,1043,3134402,484464
1718558,1718558,793,0,0,2,2,0,0,1
1986568,1954250,974338,17971614,26,4320,1108,6925,12892641,2633503
937961,671842,1093406,18209573,35,4072,1427,7153,13399454,2641735
1750425,1082914,953523,11874810,31,3912,1259,4828,12552361,2233764
937964,2150691,967051,6298961,20,3862,1329,2065,4615998,1011602
1082914,2025182,456639,5221005,36,2421,684,1770,5727742,1100871
2392401,1082914,1042711,15847774,41,4411,927,6289,10924168,2233764
937964,937961,50124,387990,15,156,37,131,12450,5829
2392401,1986565,1102688,19105481,42,4459,1344,7284,12715954,2693790
487070,2025225,543279,7166989,22,2562,501,3324,10710096,1784715
1954249,1082914,1078114,14867493,30,4278,1572,5791,10422788,2233764
937962,937959,6039,201842,15,68,12,26,1312,628
1986564,937961,7628,197619,15,72,22,75,1825,834
935740,1178262,1336717,5620438,26,3854,1297,2022,4847423,996586
1461699,937961,670127,9090653,23,3275,740,2227,12969311,2112912
487070,1984349,816797,9744511,20,3281,1133,3821,14635704,2475796
161593,1041063,249200,1011339,22,1197,432,534,1271960,311442
1358557,671842,968743,11876383,34,3583,1435,4591,14934923,2641735
937964,935735,123401,1206903,19,588,233,347,151590,52898
905515,937964,1046847,17747338,35,4199,1301,6702,14426426,2673536
2392401,1718745,211026,2818407,29,1249,467,1072,2475193,228661
1750425,1178261,1117694,8765508,34,4074,1381,3943,7981249,1551707
1538465,937961,842536,10847532,23,3546,986,2820,14888126,2667923
1178261,2150691,54781,134271,22,291,127,130,46517,14057
935735,1986564,127350,1261967,16,615,233,294,285596,79705
1082914,937962,688715,6215008,34,2735,637,1738,6873920,1325496
1467432,2632763,404888,6134798,15,2014,576,3024,8768001,1545053
1718558,1718558,811,0,0,2,2,0,0,1
1358557,1538465,503814,2982358,21,2044,527,844,1952477,439647
912826,1750425,286468,3211652,18,1497,629,1197,3243133,501400
2150691,1718745,1013025,11608521,23,4061,1294,4815,15545250,2607797
1954250,937959,1047238,18114267,32,4328,1337,6779,11090026,2693365
2025182,1984350,308926,4175976,18,1939,338,1091,6208896,874375
1358557,2392401,959294,12807886,34,3959,1348,4840,15245665,2750583
1986573,2705237,374745,4842592,19,2188,345,1400,2560832,589994
701753,935740,973429,14267763,24,3806,1398,5746,12451873,2620257
912826,937964,974677,17004433,28,4098,1237,6363,12438407,2673536
935735,1178261,1045467,5581242,28,3863,1457,2023,5054145,996610
1750425,1467432,598202,8225132,22,2656,535,3106,7196233,1386940
937957,937964,6985,312741,13,97,17,56,6440,3156
935735,2632764,496829,3171233,17,1686,158,939,1628249,375140
1954250,935740,1088960,17291140,26,4267,1844,6701,10866904,2620257
1750425,1750425,607,0,0,2,2,0,0,1
1986568,2025225,418461,4389060,23,2062,683,1334,2249289,523382
937961,1954249,1020691,18149408,27,4315,1363,6995,13262166,2633494
937959,670430,1078232,18018521,38,4081,1602,7095,13149284,2633287
1041063,1467432,356020,4906800,24,2181,361,2737,10270522,1478189
1467432,1467432,563,0,0,2,2,0,24,1
2632763,2279112,552973,5430469,16,2402,506,2939,10412842,1409355
1178262,1750425,1017581,8824759,31,4071,1064,3878,14167605,2275316
2632763,1986568,286713,4206828,20,1795,272,921,9387972,1184966
1082914,2705237,401745,3853242,29,1942,557,1323,4374675,815691
1178262,670430,1217305,11784703,40,4097,1740,4873,15337215,2633287
1718745,2150691,1041508,11553519,20,4060,1518,4906,6952906,1575231
2632558,2632764,460,3385,2,6,1,2,30,3
1082914,2440456,696806,6091193,21,2740,641,1827,6745299,1298536
2705237,2632764,142181,1377308,18,1033,59,450,1256039,229386
439221,2279112,746,3707,5,21,2,5,84,19
1984349,937959,95846,1313873,14,577,88,297,263944,80876
1954249,1178262,1067459,11757801,30,4098,1325,4898,7007714,1551547
935735,935735,367,0,0,2,1,0,0,1
937964,937959,8049,327199,13,126,16,73,8199,3861
1986565,1178261,963218,6427154,29,3922,1075,2305,4575664,996063
1082914,2025225,437688,5228483,37,2421,512,1771,5733896,1102095
1986564,937962,10753,250320,16,71,28,26,3599,1661
2025182,935740,283745,4178778,19,1939,269,1092,6214537,875189
2699681,1750425,932988,9823218,23,3819,1206,4429,13494542,2281696
2632558,439221,649345,5422335,17,2404,882,2986,8661771,1409739
2342647,671842,164422,3795848,31,1300,68,1333,2730378,656824
1461699,2392401,960202,13161909,40,4019,1467,4728,15776885,2750583
