from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
12754,94671,161256,983896,22,1454,400,394,2091293,235505
204759,107767,98509,765265,29,1012,208,454,1170072,179199
204729,235018,105018,859934,22,1181,232,450,1305780,200546
80436,131009,205235,815441,18,1796,494,218,136993,43026
156744,12798,158902,821484,23,1267,326,392,428314,110814
94671,179318,132977,1310784,32,1245,321,614,1014499,201104
12798,12725,8502,62988,10,90,24,23,1072,458
55465,12798,168704,488390,19,1499,417,243,686929,112919
204749,80428,123483,1095311,16,1246,278,507,1212977,243040
55478,204759,92872,412495,25,928,212,278,496564,82749
12725,204759,170763,605095,24,903,169,349,731724,119894
235020,55478,193927,818550,27,1652,479,342,744034,118000
12747,106263,152693,727789,15,1423,375,277,1711906,168983
55465,204743,93798,409797,22,901,231,274,464841,80278
80433,204713,141753,1293233,23,1299,302,509,699735,142438
107768,107770,355,13465,3,13,1,3,107,11
262060,55465,171049,884225,19,1590,419,528,634441,121163
107770,179317,118557,811854,26,1201,258,448,949053,179194
235020,107762,109258,608334,14,846,285,197,367312,54153
204759,235020,110928,837151,22,1136,260,436,1282768,198084
204729,94671,148417,1180851,26,1076,243,545,1532153,250412
204749,94671,99261,1170111,23,1029,228,537,1230118,248964
179314,12747,114432,608639,22,1147,273,320,690575,110949
106263,179316,136160,1110896,23,1268,343,509,1150099,195495
224273,80433,236647,776196,21,1833,496,211,999581,148127
12747,55465,169289,457081,17,1464,423,238,295427,57710
80501,204713,145825,1046626,15,1280,332,408,1283220,137259
55465,235020,224775,788390,23,1649,482,316,1410173,221507
107770,179318,125761,812464,27,1202,309,449,950416,179424
80501,94671,193221,1348732,21,1658,472,493,1748615,220042
263810,235018,216282,582729,21,1163,280,306,504784,99663
12747,55478,165435,458882,19,1470,396,240,301926,58502
107768,107768,628,0,0,2,2,0,1,1
204729,263201,95278,913943,29,1126,209,520,1378918,213905
12799,80433,194259,1370513,29,1712,476,433,1471293,262227
80433,179306,158727,1444751,31,1494,383,605,936756,184231
181722,107784,124451,828799,24,1170,302,441,846025,165820
80433,235020,214536,1595321,29,1783,497,543,1150876,223065
224273,4383,174747,1562289,28,1717,417,585,1572825,260999
12798,12747,6327,58638,8,84,18,18,834,361
235018,12745,124756,559319,19,1060,311,194,169395,41153
204743,224277,116611,697070,18,1276,276,381,803536,160247
94671,80436,234963,1559027,30,1676,502,505,1232316,252367
12754,55434,172943,456474,16,1466,434,238,304309,57097
12798,80433,196517,1366763,28,1711,466,432,2303627,262227
237330,12798,125663,756955,19,1462,337,267,225965,61563
107768,179317,141526,818034,27,1202,312,449,1272668,179194
55478,224277,148407,417539,17,1273,367,208,512794,85007
107770,80433,200302,1300767,34,1658,485,483,1321392,262040
204759,224277,131922,693624,18,1275,278,371,970000,157378
179316,55478,144059,515668,28,1320,357,362,468320,89492
80428,263201,233268,1458294,29,1711,455,697,1081568,247463
12747,12754,4502,30308,8,51,13,13,522,121
179306,235018,105823,844296,24,1223,221,412,1018150,182787
204729,179306,58658,376917,19,735,115,238,261217,59790
55465,263202,177769,884966,27,1594,427,483,1487925,239632
179314,235017,127181,829856,24,1202,317,403,1385098,180228
55434,131009,78366,278444,14,657,190,158,641934,30216
237330,107768,165944,1038419,27,1424,370,462,680419,148440
224277,55434,155410,421688,13,1374,401,184,259125,49364
80428,55434,217026,661543,17,1758,548,285,237083,64683
224273,55434,157201,414977,13,1358,398,190,387612,43490
224277,12725,219287,788118,18,1680,457,312,938221,150765
156744,181734,63521,360530,20,649,152,144,103850,31960
263200,131009,166644,1030409,23,1613,396,630,811033,168331
12798,107770,139044,541435,30,1125,346,240,947207,99268
237330,263200,8162,225829,20,99,25,55,6631,3048
224273,12754,187183,783551,19,1665,461,317,1015523,150733
12725,12798,9910,65309,9,112,25,24,2841,1038
224272,107767,331563,787179,30,1631,467,364,826892,152054
80433,204749,489490,1301502,28,1262,287,523,721237,145280
179318,55478,137840,508843,28,1316,320,361,468252,89422
179318,12798,109935,577404,25,1136,241,324,562783,104978
80433,94671,187762,1578672,27,1677,462,495,1136906,219662
262060,235020,49458,508154,19,524,121,290,95203,25308
80433,12747,192978,1318976,22,1700,464,400,761819,150985
107784,204743,101534,767451,29,1008,239,455,901853,159850
235020,55434,198797,818699,24,1647,495,343,744444,118057
80433,55465,214178,968428,21,1776,525,282,269805,66328
204759,263201,92837,895869,29,1080,212,507,1351132,212067
224272,224273,3388,43195,7,65,10,18,1977,655
12754,181722,124153,703827,18,1186,311,333,1087606,160292
224273,80428,93854,470180,14,869,222,173,483850,59501
12799,55465,163591,430224,19,1384,415,226,250247,52278
55465,179318,143974,556711,26,1335,356,349,829910,137497
55478,80501,209121,806063,13,1760,534,256,1450728,226152
235020,263810,134083,671397,20,1292,322,293,480100,74327
12725,107770,115293,535759,26,955,285,249,539380,92498
263201,179318,103953,887767,28,1167,240,480,563218,121601
179314,179318,1339,23399,6,22,4,7,76,23
204729,235020,100633,855225,22,1182,206,449,1299886,199404
12745,80436,182891,1355703,24,1695,436,442,1534470,261973
80433,181722,161009,1508133,30,1439,390,600,1058505,202326
12753,12745,2863,26957,7,37,7,7,221,73
263201,55465,173286,886480,22,1593,421,531,560748,121163
12798,132718,81960,291312,15,730,204,116,47252,15744
237330,204729,94178,969953,30,1112,215,416,558480,125760
204749,263202,85393,898365,30,1080,173,508,1093003,212522
179306,55465,145479,523938,25,1342,366,365,478108,88831
12747,80433,274891,1397370,27,1700,476,445,2215914,262631
12798,12753,4027,40226,9,56,12,11,231,93
12745,80433,193148,1386811,25,1696,474,443,1535551,262540
179318,94671,156209,1209966,26,1245,324,586,1317238,244849
224272,235018,196972,1060620,22,1782,479,450,1797209,228145
224273,80433,209937,776196,21,1833,500,211,999581,148127
12747,204749,95289,605466,21,1052,181,352,763029,118990
263810,80433,174814,1578249,33,1642,424,646,1555475,263043
204743,55434,94268,395737,17,955,231,284,320127,67508
224273,181734,129672,941878,24,1434,288,508,1319290,199930
238703,55465,172266,866059,27,1564,423,422,821121,117478
12799,179317,118492,613091,22,1186,279,306,765763,129248
55465,224277,157422,423583,15,1285,370,208,507637,86502
12753,224273,182783,722933,19,1634,453,335,1141514,173991
235020,55465,194796,816749,25,1649,481,340,739762,117329
12747,179314,114070,635394,21,1164,266,318,895466,131728
263202,55478,172867,890103,25,1597,422,534,792276,121798
12747,237330,144380,733337,15,1423,341,270,1726082,171073
107767,235020,95182,609228,29,795,231,290,650828,105620
80428,55478,207634,675186,20,1763,515,293,245361,66918
55465,12747,181251,510636,14,1530,449,253,729790,120406
80433,55465,211263,968428,21,1776,512,282,269805,66328
237330,263200,8347,225829,20,99,25,55,6631,3048
179318,204759,41492,338741,28,663,60,193,169999,37531
179306,181734,11695,137222,14,181,25,68,9510,2258
224272,263202,154361,1215749,26,1728,429,595,1874023,247779
204749,204729,5045,34227,8,83,6,14,866,345
80501,12747,199576,1089036,17,1637,443,398,1364040,151395
12747,80428,191488,1091990,20,1619,469,436,2167997,246741
204743,235020,106805,828782,22,1137,241,436,1028720,198045
80428,94671,202839,1283629,23,1661,512,504,977918,220042
55465,12747,129657,510636,14,1530,418,253,729790,120406
55434,179315,146884,549710,24,1329,365,347,1485217,135058
204729,117138,115421,922294,19,1224,258,492,1389041,215863
80428,55465,210405,673385,18,1760,510,291,244317,66637
235018,80501,205221,1475461,25,1763,502,591,1790234,253503
55434,12725,175170,516645,14,1527,430,257,1386341,122580
