from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
1637622,1048610,466894,982808,13,1161,1055,542,2425296,413756
1454454,406736,34,4660,3,12,0,3,171,19
1454454,401852,592,3038,3,9,1,5,135,10
1637622,20,343541,637621,13,961,796,342,1344126,234631
2725742,1048601,1100690,2433085,14,2679,2627,1627,9076218,1365261
804400,1048590,1040598,2988991,12,2478,2388,1114,7856240,1036360
922993,1048577,1127329,3905121,14,2764,2791,1493,13849017,1710072
493808,2097164,1898408,9294739,21,3675,3544,4059,12396320,2374058
1129821,1048584,1396669,4037844,16,3068,3227,2393,14538942,1897520
3375777,1,1597963,5504714,33,3180,3309,3020,16979576,2242511
3345519,7,1239312,3721372,18,2662,2629,2064,14484324,1980316
1472659,1048595,1526227,8900917,20,3669,3552,3879,11049754,2194819
529371,30,1398088,4001123,20,2976,2918,1592,5501223,980954
3279376,1048601,655707,2120812,11,1376,1427,956,8696959,1155873
413324,2264120,176,6302,5,18,0,5,81,17
2511857,2074283,1560,7150,2,23,4,11,250,70
2511857,1025611,998,6576,4,21,1,7,219,58
922993,2470291,292,4810,3,27,0,6,242,65
1607679,10,880651,2819268,15,2114,2087,1257,4864613,856918
830346,1878918,43,2324,3,8,0,3,63,9
1222610,2097162,530929,2279828,15,1512,1290,948,2858850,635625
1454454,29,1730740,10337429,22,3709,3571,4651,11478585,2347088
1129821,29,1334855,4059715,18,3044,3210,2398,14605677,1907841
1129821,1048608,1338812,4097814,19,3072,3229,2417,14699644,1922941
737147,1785711,98,3346,2,12,0,5,82,15
3426380,23,1605657,5204899,15,3317,3387,3140,15525800,2353362
3375777,19,1677394,5070883,37,3326,3422,2751,15944338,2057072
2511857,34,847552,2217919,18,1951,1894,1416,8159925,1215053
3345519,1048578,1147592,3270100,20,2586,2506,1854,13148654,1766731
2792073,2792183,1964,7007,5,33,4,7,753,52
1226334,1048593,790080,2681467,25,2114,1838,1220,2963998,663561
1630756,1048595,327204,561961,12,937,756,447,1201388,231143
3305495,2741297,181,7658,7,25,0,12,350,116
1454454,405937,12,2259,1,7,0,2,112,6
1235169,2097155,870989,2553401,20,1996,1687,1419,3046027,676598
157006,19,860149,2583233,15,2064,1933,1087,4075548,807693
3498441,1048615,1700783,6003148,25,3384,3447,2828,16784833,2519090
