from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
721396,1473275,226034,7155211,27,2110,328,2730,8525674,1519425
326884,715361,132905,2868460,25,1468,113,814,3904546,749895
715367,715367,285,0,0,2,1,0,0,1
715237,721395,111841,3870745,23,1475,92,1942,4699799,868426
1251093,715367,178046,3112815,21,1480,230,1731,4135325,753939
721396,715373,354595,3689410,27,1290,455,1746,4304947,697045
332907,721396,147488,5812047,32,1741,123,1995,6858298,1331875
332918,1623099,147018,3016411,22,1474,198,852,4418228,770943
1315989,318636,82828,600543,21,1012,97,368,696523,59226
714514,688396,92720,3265558,18,938,187,1566,2517285,441707
715361,715367,13535,498522,18,159,26,257,44717,18037
1575747,1315989,435211,2347838,35,1853,478,1652,2718704,563745
1575744,1575744,455,0,0,2,1,0,0,1
1473275,332903,171290,1887641,19,1842,187,673,3641261,572806
332905,1311143,3719,114015,18,45,12,35,3138,1301
721396,1311127,206409,5736372,36,1756,333,1978,6107120,1055321
326884,721395,182778,5842638,28,1735,298,2001,6381613,1332102
721396,721396,740,0,0,2,2,0,0,1
332906,656306,279271,2235637,32,1841,635,1465,3268557,618397
326876,326884,1137,126329,13,51,1,44,21132,1490
715367,721396,176090,3742641,24,1293,281,1905,4987557,831306
688396,1473275,361889,7238870,21,2127,603,2807,11813442,1524473
