from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
902060,27,57886,9288439,28,1465,0,3410,4747216,1067921
530071,64,50985,6075635,16,1308,0,1689,5277702,1067351
100519,100500,108,7900,2,21,0,6,221,50
699280,85,57425,7351254,25,1395,0,2425,4588987,1066490
291357,94,61579,5173684,18,1483,0,1333,3669663,835096
825355,822098,709,8945,5,41,0,14,372,121
711897,706641,572,6540,14,39,0,15,93,29
614029,613999,1574,8246,6,43,0,11,34116,126
5369,60,59910,6179677,23,1402,0,1841,4827266,1065885
779943,71,53841,7100411,29,1289,0,1916,4881581,1068221
100519,101006,103,7441,2,19,0,6,217,49
699280,58,56882,7410156,24,1400,0,2411,4592342,1068058
100244,9,60735,10747860,42,1411,0,3539,4357733,1068778
100519,100503,95,7196,2,17,0,6,209,46
1016318,47,32002,3527817,21,951,0,1000,1437445,369721
200883,99,63776,5222591,29,1475,0,1502,3627721,878166
663551,7,63444,7222452,35,1433,0,2465,4957527,1068219
894188,66,111543,9314826,25,1304,0,3147,5193399,1066730
993379,992297,807,7180,5,33,0,8,175,55
100519,67,54586,10698769,24,1415,0,3413,4145471,1066775
286719,286719,8,0,0,2,0,0,0,1
950973,62,55250,7462750,19,1367,0,2566,4719569,1067252
36626,36985,268,6874,5,21,0,5,312,75
926502,43,57056,8342876,26,1247,0,2683,4959741,1067965
816170,813252,657,9476,4,23,0,7,204,80
1060862,1060875,308,3235,2,11,0,3,267,15
41108,29,17031,2179953,28,648,0,1135,497137,149428
991502,99,53441,7316883,23,1318,0,2125,5160282,1066422
847526,51,47513,7703948,21,1227,0,2463,5347369,1067626
554440,99,63031,6504792,25,1314,0,1962,4710379,1066422
1060862,49,61976,4512442,14,1323,0,1211,3240262,706146
530071,60,72225,6088034,22,1311,0,1706,5278348,1067667
688516,54,53209,7605411,24,1296,0,2699,5120132,1067732
800434,67,92017,7511765,20,1151,0,2185,4594403,1066775
783759,783772,4840,8537,4,10,8,4,47,7
318536,328117,199,7103,8,27,0,11,155,54
847526,70,58903,7713828,27,1232,0,2485,5347889,1067869
614029,42,63956,11007274,21,1545,0,3639,6048821,1066833
122230,83,61519,10672461,21,1377,0,3429,4229487,1066604
193076,45,59614,5169338,15,1469,0,1372,3572773,856574
614029,35,87303,10994355,21,1541,0,3636,6048068,1066549
825355,825361,178,5565,3,26,0,4,184,56
699280,77,59777,7404517,29,1401,0,2433,4592061,1067919
500214,2,51551,4472653,22,1261,0,1233,3161198,737348
234671,85,60614,6368716,24,1438,0,1807,4762873,1063650
451866,26,64655,9489941,42,1516,0,3464,5114100,1067997
580099,65,59814,10655811,23,1537,0,3254,3691905,1067894
100244,113285,16,755,2,8,0,2,52,6
1006087,44,53747,7660431,22,1352,0,2119,4950686,1067036
500214,42,50654,4497633,21,1265,0,1219,3172141,740913
511453,511126,307,9910,3,36,0,5,291,108
894188,13,54893,9404389,35,1315,0,3272,5197815,1068793
950973,100,81374,7437971,19,1366,0,2562,4718100,1066563
85853,63,53759,10658542,24,1365,0,3391,3807980,1067438
950973,16,59760,7534945,29,1377,0,2688,4722587,1068788
847526,1,57074,7647568,20,1220,35,2469,5344350,1066154
273644,20,28015,3264527,36,871,0,956,1558472,290428
988292,988301,115,9743,4,14,0,6,217,44
47344,47350,56,4891,3,14,0,6,141,31
200883,86,62217,5216561,25,1468,0,1500,3626521,877693
200883,85,62439,5226112,26,1468,0,1503,3628328,878398
